account_id,platform,date,balance,equity,floating_pnl,credit,margin_level
A26RJRNY20,cTrader,2025-07-21,2388.57,2442.56,3.99,50,88.79
A26RJRNY20,cTrader,2025-07-22,2235.81,2340.65,4.84,100,261.51
A26RJRNY20,cTrader,2025-07-23,2144.53,2344.03,-0.5,200,140.54
A26RJRNY20,cTrader,2025-07-24,2372.45,2375.65,3.2,0,225.6
A26RJRNY20,cTrader,2025-07-25,2340.54,2343.22,2.68,0,138.99
A26RJRNY20,cTrader,2025-07-26,2486.19,2532.4,-3.79,50,82.62
A26RJRNY20,cTrader,2025-07-27,2411.28,2613.35,2.07,200,181.05
A26RJRNY20,cTrader,2025-07-28,2267.94,2268.97,1.03,0,172.69
A26RJRNY20,cTrader,2025-07-29,2155.63,2356.97,1.34,200,218.83
A26RJRNY20,cTrader,2025-07-30,1839.89,1848.96,9.07,0,200.22
A26RJRNY20,cTrader,2025-07-31,1905.24,2106.0,0.76,200,271.32
A26RJRNY20,cTrader,2025-08-01,1841.41,1839.95,-1.46,0,83.85
A26RJRNY20,cTrader,2025-08-02,1592.05,1792.35,0.3,200,156.92
A26RJRNY20,cTrader,2025-08-03,1473.39,1468.82,-4.57,0,137.29
A26RJRNY20,cTrader,2025-08-04,1605.8,1807.42,1.62,200,125.29
A26RJRNY20,cTrader,2025-08-05,1764.03,1760.96,-3.07,0,268.89
A26RJRNY20,cTrader,2025-08-06,1695.44,1795.8,0.36,100,152.29
A26RJRNY20,cTrader,2025-08-07,1772.91,1967.11,-5.8,200,234.72
A26RJRNY20,cTrader,2025-08-08,1961.31,2063.81,2.5,100,149.12
A26RJRNY20,cTrader,2025-08-09,2051.29,2096.39,-4.9,50,216.67
A26RJRNY20,cTrader,2025-08-10,2108.45,2108.35,-0.1,0,190.14
A26RJRNY20,cTrader,2025-08-11,1981.76,1976.86,-4.9,0,263.19
A26RJRNY20,cTrader,2025-08-12,2116.86,2320.59,3.73,200,296.5
A26RJRNY20,cTrader,2025-08-13,2114.04,2109.68,-4.36,0,
A5GJLQM5K8,cTrader,2025-07-10,41735.2,41596.2,-139.0,0,102.76
A5GJLQM5K8,cTrader,2025-07-11,41676.9,41834.45,57.55,100,230.47
A5GJLQM5K8,cTrader,2025-07-12,41730.02,41837.77,7.75,100,146.82
A5GJLQM5K8,cTrader,2025-07-13,41454.53,41439.78,-14.75,0,173.17
A5GJLQM5K8,cTrader,2025-07-14,41271.97,41611.16,139.19,200,116.71
A5GJLQM5K8,cTrader,2025-07-15,41203.21,41314.18,110.97,0,230.19
A5GJLQM5K8,cTrader,2025-07-16,40950.97,40837.3,-113.67,0,276.01
A5GJLQM5K8,cTrader,2025-07-17,41103.74,41203.84,100.1,0,232.19
A5GJLQM5K8,cTrader,2025-07-18,41154.66,41265.77,61.11,50,268.56
A5GJLQM5K8,cTrader,2025-07-19,41027.14,41209.59,-17.55,200,176.31
A5GJLQM5K8,cTrader,2025-07-20,41289.69,41377.98,88.29,0,286.91
A5GJLQM5K8,cTrader,2025-07-21,41135.0,41095.59,-39.41,0,280.69
A5GJLQM5K8,cTrader,2025-07-22,41593.64,41709.53,115.89,0,
A5GJLQM5K8,cTrader,2025-07-23,41761.51,41882.61,121.1,0,277.59
A5GJLQM5K8,cTrader,2025-07-24,41476.29,41662.39,-13.9,200,280.77
A5GJLQM5K8,cTrader,2025-07-25,41514.17,41757.88,143.71,100,190.63
A5GJLQM5K8,cTrader,2025-07-26,41347.18,41514.56,-32.62,200,116.02
A5GJLQM5K8,cTrader,2025-07-27,41411.1,41461.7,-49.4,100,124.83
A5GJLQM5K8,cTrader,2025-07-28,41351.26,41317.38,-33.88,0,218.53
A5GJLQM5K8,cTrader,2025-07-29,41303.13,41305.09,-98.04,100,91.96
A5GJLQM5K8,cTrader,2025-07-30,41243.45,41347.61,104.16,0,147.3
A5GJLQM5K8,cTrader,2025-07-31,41418.81,41358.13,-60.68,0,118.27
A5GJLQM5K8,cTrader,2025-08-01,41413.15,41576.13,112.98,50,184.4
A5GJLQM5K8,cTrader,2025-08-02,41137.39,41164.56,-22.83,50,276.02
A5GJLQM5K8,cTrader,2025-08-03,41395.64,41494.63,48.99,50,171.82
A5GJLQM5K8,cTrader,2025-08-04,41568.31,41707.35,-60.96,200,191.33
A5GJLQM5K8,cTrader,2025-08-05,41434.35,41603.84,119.49,50,
A5GJLQM5K8,cTrader,2025-08-06,41331.88,41386.5,4.62,50,81.64
A5GJLQM5K8,cTrader,2025-08-07,41269.95,41456.53,136.58,50,139.22
A5GJLQM5K8,cTrader,2025-08-08,41152.62,41249.26,-3.36,100,176.84
A5GJLQM5K8,cTrader,2025-08-09,41186.26,41397.0,10.74,200,270.74
A5GJLQM5K8,cTrader,2025-08-10,41042.74,41043.69,-49.05,50,92.26
A5GJLQM5K8,cTrader,2025-08-11,41432.39,41453.84,21.45,0,186.89
A5GJLQM5K8,cTrader,2025-08-12,41537.89,41605.51,67.62,0,238.11
A5GJLQM5K8,cTrader,2025-08-13,41563.61,41544.2,-19.41,0,127.9
A8BBI4WIRE,MT5,2025-07-10,12891.84,12888.23,-3.61,0,218.94
A8BBI4WIRE,MT5,2025-07-11,13144.59,13116.33,-28.26,0,180.92
A8BBI4WIRE,MT5,2025-07-12,13169.5,13154.58,-14.92,0,169.39
A8BBI4WIRE,MT5,2025-07-13,12986.97,12992.1,5.13,0,164.05
A8BBI4WIRE,MT5,2025-07-14,13067.11,13151.83,34.72,50,292.48
A8BBI4WIRE,MT5,2025-07-15,12780.87,12843.15,12.28,50,185.52
A8BBI4WIRE,MT5,2025-07-16,12569.85,12547.83,-22.02,0,134.62
A8BBI4WIRE,MT5,2025-07-17,12531.56,12754.06,22.5,200,141.88
A8BBI4WIRE,MT5,2025-07-18,12757.6,12770.77,-36.83,50,102.8
A8BBI4WIRE,MT5,2025-07-19,12661.02,12634.29,-26.73,0,261.6
A8BBI4WIRE,MT5,2025-07-20,12874.1,12869.19,-4.91,0,
A8BBI4WIRE,MT5,2025-07-21,12834.46,12842.46,8.0,0,249.34
A8BBI4WIRE,MT5,2025-07-22,12657.33,12647.24,-10.09,0,194.45
A8BBI4WIRE,MT5,2025-07-23,12905.99,12937.22,31.23,0,261.62
A8BBI4WIRE,MT5,2025-07-24,13126.45,13310.48,-15.97,200,289.5
A8BBI4WIRE,MT5,2025-07-25,13244.96,13508.23,63.27,200,198.02
A8BBI4WIRE,MT5,2025-07-26,13481.81,13435.9,-45.91,0,
A8BBI4WIRE,MT5,2025-07-27,13485.51,13488.81,3.3,0,
A8BBI4WIRE,MT5,2025-07-28,13374.66,13520.28,-54.38,200,
A8BBI4WIRE,MT5,2025-07-29,13797.13,13798.09,0.96,0,112.86
A8BBI4WIRE,MT5,2025-07-30,14196.5,14366.8,-29.7,200,213.71
A8BBI4WIRE,MT5,2025-07-31,14291.18,14497.82,6.64,200,138.57
A8BBI4WIRE,MT5,2025-08-01,14156.06,14373.51,17.45,200,245.76
A8BBI4WIRE,MT5,2025-08-02,14190.76,14294.69,3.93,100,137.35
A8BBI4WIRE,MT5,2025-08-03,13973.53,14069.96,-3.57,100,238.4
A8BBI4WIRE,MT5,2025-08-04,13989.58,14046.59,7.01,50,233.29
A8BBI4WIRE,MT5,2025-08-05,13827.19,13819.62,-7.57,0,256.49
A8BBI4WIRE,MT5,2025-08-06,13729.44,13893.53,-35.91,200,174.06
A8BBI4WIRE,MT5,2025-08-07,13363.53,13576.81,13.28,200,191.35
A8BBI4WIRE,MT5,2025-08-08,13195.33,13412.37,17.04,200,266.6
A8BBI4WIRE,MT5,2025-08-09,13199.21,13112.75,-86.46,0,168.77
A8BBI4WIRE,MT5,2025-08-10,13035.62,13032.98,-2.64,0,279.84
A8BBI4WIRE,MT5,2025-08-11,12617.11,12633.13,16.02,0,132.55
A8BBI4WIRE,MT5,2025-08-12,13095.42,13092.42,-3.0,0,178.42
A8BBI4WIRE,MT5,2025-08-13,13148.27,13215.75,17.48,50,201.38
AFLU7U6N7H,MT5,2025-07-10,18149.67,18268.07,18.4,100,120.58
AFLU7U6N7H,MT5,2025-07-11,18138.19,18073.19,-65.0,0,236.05
AFLU7U6N7H,MT5,2025-07-12,18134.22,18132.15,-2.07,0,287.97
AFLU7U6N7H,MT5,2025-07-13,18066.95,18272.65,5.7,200,123.6
AFLU7U6N7H,MT5,2025-07-14,18224.68,18212.23,-12.45,0,121.58
AFLU7U6N7H,MT5,2025-07-15,18398.12,18462.13,-35.99,100,123.12
AFLU7U6N7H,MT5,2025-07-16,18214.5,18239.28,24.78,0,281.23
AFLU7U6N7H,MT5,2025-07-17,18174.73,18163.94,-110.79,100,196.17
AFLU7U6N7H,MT5,2025-07-18,18089.96,18132.09,-7.87,50,256.5
AFLU7U6N7H,MT5,2025-07-19,18056.71,18108.54,1.83,50,142.63
AFLU7U6N7H,MT5,2025-07-20,18354.67,18404.26,49.59,0,148.97
AFLU7U6N7H,MT5,2025-07-21,18223.93,18278.95,55.02,0,266.88
AFLU7U6N7H,MT5,2025-07-22,18487.02,18411.06,-75.96,0,272.71
AFLU7U6N7H,MT5,2025-07-23,18957.64,18936.34,-21.3,0,
AFLU7U6N7H,MT5,2025-07-24,19053.51,19123.29,19.78,50,
AFLU7U6N7H,MT5,2025-07-25,18858.02,19032.48,-25.54,200,146.26
AFLU7U6N7H,MT5,2025-07-26,18941.13,19015.1,-26.03,100,
AFLU7U6N7H,MT5,2025-07-27,18671.02,18668.3,-52.72,50,
AFLU7U6N7H,MT5,2025-07-28,18623.27,18653.37,-19.9,50,274.82
AFLU7U6N7H,MT5,2025-07-29,18653.45,18784.62,-68.83,200,105.59
AFLU7U6N7H,MT5,2025-07-30,18810.57,18882.55,21.98,50,136.5
AFLU7U6N7H,MT5,2025-07-31,18933.34,18935.37,2.03,0,288.53
AFLU7U6N7H,MT5,2025-08-01,19127.66,19096.21,-31.45,0,229.99
AFLU7U6N7H,MT5,2025-08-02,18883.8,18996.43,12.63,100,250.02
AFLU7U6N7H,MT5,2025-08-03,19018.88,19002.45,-16.43,0,255.66
AFLU7U6N7H,MT5,2025-08-04,19094.46,19160.03,-34.43,100,
AFLU7U6N7H,MT5,2025-08-05,19215.13,19207.44,-7.69,0,280.5
AFLU7U6N7H,MT5,2025-08-06,19096.63,19048.05,-48.58,0,115.01
AFLU7U6N7H,MT5,2025-08-07,19138.91,19300.12,-38.79,200,128.64
AFLU7U6N7H,MT5,2025-08-08,18771.8,18821.88,0.08,50,116.69
AFLU7U6N7H,MT5,2025-08-09,19125.06,19250.03,24.97,100,276.21
AFLU7U6N7H,MT5,2025-08-10,19301.48,19263.79,-37.69,0,200.97
AFLU7U6N7H,MT5,2025-08-11,19060.2,19118.7,58.5,0,184.06
AFLU7U6N7H,MT5,2025-08-12,19284.67,19231.45,-53.22,0,190.19
AFLU7U6N7H,MT5,2025-08-13,19302.23,19340.17,37.94,0,94.44
AMPNSM43D8,cTrader,2025-07-10,27695.89,27992.72,96.83,200,213.49
AMPNSM43D8,cTrader,2025-07-11,27903.9,28111.65,7.75,200,247.68
AMPNSM43D8,cTrader,2025-07-12,28139.35,28287.73,-51.62,200,197.8
AMPNSM43D8,cTrader,2025-07-13,28273.31,28309.17,-14.14,50,237.93
AMPNSM43D8,cTrader,2025-07-14,28168.0,28224.91,56.91,0,252.24
AMPNSM43D8,cTrader,2025-07-15,27925.86,27885.26,-40.6,0,204.43
AMPNSM43D8,cTrader,2025-07-16,27359.97,27341.87,-18.1,0,257.94
AMPNSM43D8,cTrader,2025-07-17,27360.5,27481.82,21.32,100,149.62
AMPNSM43D8,cTrader,2025-07-18,26916.42,27057.9,-58.52,200,222.5
AMPNSM43D8,cTrader,2025-07-19,26804.12,26808.63,4.51,0,96.88
AMPNSM43D8,cTrader,2025-07-20,26737.08,26651.77,-85.31,0,169.91
AMPNSM43D8,cTrader,2025-07-21,26329.26,26294.64,-34.62,0,165.0
AMPNSM43D8,cTrader,2025-07-22,26319.47,26291.11,-28.36,0,181.36
AMPNSM43D8,cTrader,2025-07-23,25999.91,26148.89,-51.02,200,219.79
AMPNSM43D8,cTrader,2025-07-24,25833.85,26059.2,25.35,200,211.18
AMPNSM43D8,cTrader,2025-07-25,25926.1,25897.3,-28.8,0,178.45
AMPNSM43D8,cTrader,2025-07-26,25930.47,25877.85,-52.62,0,132.85
AMPNSM43D8,cTrader,2025-07-27,25798.78,25771.25,-127.53,100,219.07
AMPNSM43D8,cTrader,2025-07-28,25463.62,25427.17,-36.45,0,154.44
AMPNSM43D8,cTrader,2025-07-29,25464.76,25501.99,37.23,0,212.12
AMPNSM43D8,cTrader,2025-07-30,25572.45,25598.45,-24.0,50,241.23
AMPNSM43D8,cTrader,2025-07-31,25578.42,25791.49,13.07,200,173.89
AMPNSM43D8,cTrader,2025-08-01,25579.29,25646.17,66.88,0,297.94
AMPNSM43D8,cTrader,2025-08-02,25750.4,25849.64,-0.76,100,230.53
AMPNSM43D8,cTrader,2025-08-03,25390.1,25478.85,-11.25,100,225.27
AMPNSM43D8,cTrader,2025-08-04,25447.28,25625.19,-22.09,200,244.58
AMPNSM43D8,cTrader,2025-08-05,25451.42,25420.13,-31.29,0,148.42
AMPNSM43D8,cTrader,2025-08-06,25329.75,25343.38,13.63,0,139.27
AMPNSM43D8,cTrader,2025-08-07,25405.28,25452.71,47.43,0,288.46
AMPNSM43D8,cTrader,2025-08-08,25053.09,25014.39,-38.7,0,241.65
AMPNSM43D8,cTrader,2025-08-09,25231.0,25427.87,-3.13,200,203.67
AMPNSM43D8,cTrader,2025-08-10,24896.31,24896.84,-49.47,50,235.75
AMPNSM43D8,cTrader,2025-08-11,24923.49,24974.31,-49.18,100,
AMPNSM43D8,cTrader,2025-08-12,25093.76,25191.75,47.99,50,174.82
AMPNSM43D8,cTrader,2025-08-13,25558.69,25597.71,39.02,0,174.68
AQ3VLI7KQ1,cTrader,2025-07-10,16354.79,16409.26,-45.53,100,138.35
AQ3VLI7KQ1,cTrader,2025-07-11,16695.61,16706.07,10.46,0,234.51
AQ3VLI7KQ1,cTrader,2025-07-12,16721.58,16758.36,-13.22,50,239.79
AQ3VLI7KQ1,cTrader,2025-07-13,16915.59,16956.52,-9.07,50,222.99
AQ3VLI7KQ1,cTrader,2025-07-14,16620.43,16742.26,21.83,100,210.35
AQ3VLI7KQ1,cTrader,2025-07-15,16893.6,17022.63,79.03,50,104.72
AQ3VLI7KQ1,cTrader,2025-07-16,16826.78,16874.84,-1.94,50,237.23
AQ3VLI7KQ1,cTrader,2025-07-17,16476.08,16423.94,-52.14,0,177.61
AQ3VLI7KQ1,cTrader,2025-07-18,16639.45,16632.55,-6.9,0,124.26
AQ3VLI7KQ1,cTrader,2025-07-19,16822.45,16870.75,-1.7,50,
AQ3VLI7KQ1,cTrader,2025-07-20,16656.55,16714.01,-42.54,100,267.99
AQ3VLI7KQ1,cTrader,2025-07-21,16846.25,16834.89,-11.36,0,255.8
AQ3VLI7KQ1,cTrader,2025-07-22,16873.83,17020.43,-53.4,200,126.07
AQ3VLI7KQ1,cTrader,2025-07-23,16883.88,17041.03,57.15,100,254.36
AQ3VLI7KQ1,cTrader,2025-07-24,16936.79,17122.4,-14.39,200,131.17
AQ3VLI7KQ1,cTrader,2025-07-25,17148.39,17136.75,-11.64,0,
AQ3VLI7KQ1,cTrader,2025-07-26,16998.28,17225.41,27.13,200,
AQ3VLI7KQ1,cTrader,2025-07-27,16762.95,16790.98,28.03,0,154.01
AQ3VLI7KQ1,cTrader,2025-07-28,17053.69,17067.59,13.9,0,190.61
AQ3VLI7KQ1,cTrader,2025-07-29,17056.92,17050.64,-6.28,0,186.42
AQ3VLI7KQ1,cTrader,2025-07-30,16830.88,16796.26,-34.62,0,160.58
AQ3VLI7KQ1,cTrader,2025-07-31,16655.78,16822.73,-33.05,200,260.12
AQ3VLI7KQ1,cTrader,2025-08-01,16545.04,16555.89,10.85,0,200.95
AQ3VLI7KQ1,cTrader,2025-08-02,16383.92,16342.72,-41.2,0,
AQ3VLI7KQ1,cTrader,2025-08-03,16347.67,16462.71,15.04,100,283.63
AQ3VLI7KQ1,cTrader,2025-08-04,16392.97,16462.54,69.57,0,99.06
AQ3VLI7KQ1,cTrader,2025-08-05,16400.94,16420.83,-30.11,50,143.14
AQ3VLI7KQ1,cTrader,2025-08-06,16747.17,16772.41,-24.76,50,267.97
AQ3VLI7KQ1,cTrader,2025-08-07,16489.98,16562.06,-27.92,100,282.57
AQ3VLI7KQ1,cTrader,2025-08-08,16675.11,16708.46,33.35,0,126.7
AQ3VLI7KQ1,cTrader,2025-08-09,17162.56,17073.69,-88.87,0,198.11
AQ3VLI7KQ1,cTrader,2025-08-10,17575.0,17618.84,-6.16,50,134.52
AQ3VLI7KQ1,cTrader,2025-08-11,17654.86,17825.05,-29.81,200,124.19
AQ3VLI7KQ1,cTrader,2025-08-12,17783.33,17841.95,8.62,50,260.04
AQ3VLI7KQ1,cTrader,2025-08-13,17399.11,17464.55,15.44,50,243.52
ARLRMJKV5U,MT5,2025-07-10,22186.53,22395.57,9.04,200,220.66
ARLRMJKV5U,MT5,2025-07-11,22449.11,22679.48,30.37,200,178.96
ARLRMJKV5U,MT5,2025-07-12,22395.24,22478.87,33.63,50,189.46
ARLRMJKV5U,MT5,2025-07-13,22526.13,22566.61,40.48,0,99.53
ARLRMJKV5U,MT5,2025-07-14,22336.41,22318.5,-17.91,0,171.95
ARLRMJKV5U,MT5,2025-07-15,22499.56,22462.77,-36.79,0,203.14
ARLRMJKV5U,MT5,2025-07-16,22272.79,22523.29,50.5,200,276.57
ARLRMJKV5U,MT5,2025-07-17,22169.12,22235.2,-33.92,100,108.67
ARLRMJKV5U,MT5,2025-07-18,22403.0,22651.93,48.93,200,
ARLRMJKV5U,MT5,2025-07-19,22293.42,22505.18,11.76,200,202.17
ARLRMJKV5U,MT5,2025-07-20,22537.87,22633.18,95.31,0,83.88
ARLRMJKV5U,MT5,2025-07-21,22612.9,22741.38,128.48,0,199.57
ARLRMJKV5U,MT5,2025-07-22,22939.64,22970.71,31.07,0,225.61
ARLRMJKV5U,MT5,2025-07-23,22723.73,22774.67,50.94,0,85.47
ARLRMJKV5U,MT5,2025-07-24,22618.87,22668.23,49.36,0,199.92
ARLRMJKV5U,MT5,2025-07-25,22560.72,22692.14,31.42,100,176.51
ARLRMJKV5U,MT5,2025-07-26,22616.48,22597.01,-19.47,0,235.18
ARLRMJKV5U,MT5,2025-07-27,22550.85,22541.94,-8.91,0,275.55
ARLRMJKV5U,MT5,2025-07-28,22228.16,22490.39,62.23,200,268.71
ARLRMJKV5U,MT5,2025-07-29,22301.49,22344.1,-7.39,50,155.81
ARLRMJKV5U,MT5,2025-07-30,22299.76,22309.72,9.96,0,275.48
ARLRMJKV5U,MT5,2025-07-31,22060.08,22010.55,-49.53,0,205.44
ARLRMJKV5U,MT5,2025-08-01,22023.56,22020.41,-3.15,0,175.46
ARLRMJKV5U,MT5,2025-08-02,22249.88,22224.04,-25.84,0,118.33
ARLRMJKV5U,MT5,2025-08-03,22317.59,22285.27,-32.32,0,116.09
ARLRMJKV5U,MT5,2025-08-04,22306.05,22546.73,40.68,200,194.43
ARLRMJKV5U,MT5,2025-08-05,22172.27,22207.44,-64.83,100,271.41
ARLRMJKV5U,MT5,2025-08-06,22309.64,22312.62,-47.02,50,242.09
ARLRMJKV5U,MT5,2025-08-07,22395.2,22406.88,11.68,0,173.75
ARLRMJKV5U,MT5,2025-08-08,22390.23,22587.09,96.86,100,272.44
ARLRMJKV5U,MT5,2025-08-09,22619.14,22826.72,7.58,200,107.49
ARLRMJKV5U,MT5,2025-08-10,22851.59,22866.17,14.58,0,299.6
ARLRMJKV5U,MT5,2025-08-11,22718.3,22701.5,-16.8,0,
ARLRMJKV5U,MT5,2025-08-12,22652.71,22692.01,-10.7,50,253.45
ARLRMJKV5U,MT5,2025-08-13,22587.17,22598.56,11.39,0,91.46
A2DHYLURTP,cTrader,2025-07-10,1134.67,1334.42,-0.25,200,
A2DHYLURTP,cTrader,2025-07-11,1423.03,1475.11,2.08,50,186.09
A2DHYLURTP,cTrader,2025-07-12,1434.92,1436.2,1.28,0,123.39
A2DHYLURTP,cTrader,2025-07-13,1438.74,1640.64,1.9,200,267.65
A2DHYLURTP,cTrader,2025-07-14,1224.1,1220.25,-3.85,0,114.44
A2DHYLURTP,cTrader,2025-07-15,1023.98,1226.75,2.77,200,208.83
A2DHYLURTP,cTrader,2025-07-16,721.47,723.77,2.3,0,280.08
A2DHYLURTP,cTrader,2025-07-17,854.24,953.63,-0.61,100,168.28
A2DHYLURTP,cTrader,2025-07-18,594.31,594.06,-0.25,0,212.54
A2DHYLURTP,cTrader,2025-07-19,818.0,818.03,0.03,0,219.46
A2DHYLURTP,cTrader,2025-07-20,621.59,819.24,-2.35,200,147.41
A2DHYLURTP,cTrader,2025-07-21,683.89,683.25,-0.64,0,216.4
A2DHYLURTP,cTrader,2025-07-22,545.93,546.92,0.99,0,119.74
A2DHYLURTP,cTrader,2025-07-23,464.34,666.09,1.75,200,125.3
A2DHYLURTP,cTrader,2025-07-24,437.8,437.47,-0.33,0,
A2DHYLURTP,cTrader,2025-07-25,42.61,92.6,-0.01,50,278.17
A2DHYLURTP,cTrader,2025-07-26,288.42,288.32,-0.1,0,104.56
A2DHYLURTP,cTrader,2025-07-27,419.6,419.76,0.16,0,130.54
A2DHYLURTP,cTrader,2025-07-28,372.04,371.06,-0.98,0,256.26
A2DHYLURTP,cTrader,2025-07-29,530.71,631.55,0.84,100,124.12
A2DHYLURTP,cTrader,2025-07-30,482.6,531.93,-0.67,50,227.91
A2DHYLURTP,cTrader,2025-07-31,291.79,391.25,-0.54,100,117.88
A2DHYLURTP,cTrader,2025-08-01,306.25,407.48,1.23,100,233.58
A2DHYLURTP,cTrader,2025-08-02,433.75,632.53,-1.22,200,114.96
A2DHYLURTP,cTrader,2025-08-03,650.91,850.81,-0.1,200,248.59
A2DHYLURTP,cTrader,2025-08-04,521.79,519.74,-2.05,0,198.29
A2DHYLURTP,cTrader,2025-08-05,517.54,718.21,0.67,200,294.14
A2DHYLURTP,cTrader,2025-08-06,446.32,495.72,-0.6,50,81.56
A2DHYLURTP,cTrader,2025-08-07,597.23,646.65,-0.58,50,234.58
A2DHYLURTP,cTrader,2025-08-08,817.03,817.1,0.07,0,285.28
A2DHYLURTP,cTrader,2025-08-09,936.62,936.21,-0.41,0,171.15
A2DHYLURTP,cTrader,2025-08-10,1142.81,1147.08,4.27,0,175.93
A2DHYLURTP,cTrader,2025-08-11,1344.61,1346.5,1.89,0,191.91
A2DHYLURTP,cTrader,2025-08-12,1451.25,1448.69,-2.56,0,146.71
A2DHYLURTP,cTrader,2025-08-13,1715.95,1912.34,-3.61,200,132.96
A8YG0JV1V9,MT5,2025-07-10,12377.47,12472.01,44.54,50,260.58
A8YG0JV1V9,MT5,2025-07-11,12549.25,12617.42,18.17,50,248.69
A8YG0JV1V9,MT5,2025-07-12,12312.65,12332.13,-30.52,50,102.28
A8YG0JV1V9,MT5,2025-07-13,12012.08,11984.56,-27.52,0,141.53
A8YG0JV1V9,MT5,2025-07-14,12172.43,12372.9,0.47,200,
A8YG0JV1V9,MT5,2025-07-15,11894.5,11988.88,-5.62,100,291.11
A8YG0JV1V9,MT5,2025-07-16,11963.0,12174.04,11.04,200,
A8YG0JV1V9,MT5,2025-07-17,12223.19,12340.92,17.73,100,
A8YG0JV1V9,MT5,2025-07-18,12511.89,12496.67,-15.22,0,269.95
A8YG0JV1V9,MT5,2025-07-19,12667.98,12733.2,15.22,50,113.13
A8YG0JV1V9,MT5,2025-07-20,12358.41,12454.14,-4.27,100,254.96
A8YG0JV1V9,MT5,2025-07-21,12486.15,12682.22,-3.93,200,284.57
A8YG0JV1V9,MT5,2025-07-22,12267.2,12222.07,-45.13,0,180.13
A8YG0JV1V9,MT5,2025-07-23,11643.09,11593.73,-49.36,0,194.45
A8YG0JV1V9,MT5,2025-07-24,11889.93,11965.8,25.87,50,133.3
A8YG0JV1V9,MT5,2025-07-25,12028.25,12129.24,0.99,100,
A8YG0JV1V9,MT5,2025-07-26,12189.23,12284.97,-4.26,100,186.52
A8YG0JV1V9,MT5,2025-07-27,12194.29,12223.22,28.93,0,100.01
A8YG0JV1V9,MT5,2025-07-28,12502.35,12507.96,5.61,0,
A8YG0JV1V9,MT5,2025-07-29,12602.71,12774.87,-27.84,200,
A8YG0JV1V9,MT5,2025-07-30,12368.93,12479.06,10.13,100,290.99
A8YG0JV1V9,MT5,2025-07-31,12313.6,12278.05,-35.55,0,196.17
A8YG0JV1V9,MT5,2025-08-01,12450.98,12494.91,-6.07,50,193.77
A8YG0JV1V9,MT5,2025-08-02,12415.41,12519.97,4.56,100,250.03
A8YG0JV1V9,MT5,2025-08-03,12332.53,12419.57,37.04,50,186.04
A8YG0JV1V9,MT5,2025-08-04,12323.94,12319.79,-4.15,0,142.19
A8YG0JV1V9,MT5,2025-08-05,12258.74,12307.62,48.88,0,123.44
A8YG0JV1V9,MT5,2025-08-06,12167.65,12383.99,16.34,200,138.26
A8YG0JV1V9,MT5,2025-08-07,12403.41,12607.17,3.76,200,
A8YG0JV1V9,MT5,2025-08-08,12463.1,12589.2,26.1,100,275.85
A8YG0JV1V9,MT5,2025-08-09,12202.36,12271.55,19.19,50,240.8
A8YG0JV1V9,MT5,2025-08-10,12090.45,12114.67,24.22,0,189.9
A8YG0JV1V9,MT5,2025-08-11,11911.08,12159.88,48.8,200,180.82
A8YG0JV1V9,MT5,2025-08-12,11684.15,11863.68,-20.47,200,156.18
A8YG0JV1V9,MT5,2025-08-13,11522.99,11510.87,-12.12,0,223.57
AK7W1DAKRM,MT5,2025-07-10,23076.93,23101.21,-75.72,100,251.62
AK7W1DAKRM,MT5,2025-07-11,22885.58,22902.29,-33.29,50,163.58
AK7W1DAKRM,MT5,2025-07-12,23030.68,23195.71,115.03,50,246.63
AK7W1DAKRM,MT5,2025-07-13,23039.88,23122.82,32.94,50,108.84
AK7W1DAKRM,MT5,2025-07-14,23158.74,23151.84,-6.9,0,98.2
AK7W1DAKRM,MT5,2025-07-15,23260.47,23449.08,-11.39,200,169.46
AK7W1DAKRM,MT5,2025-07-16,23358.8,23417.44,58.64,0,138.79
AK7W1DAKRM,MT5,2025-07-17,23259.27,23304.32,-54.95,100,103.63
AK7W1DAKRM,MT5,2025-07-18,23265.38,23485.96,20.58,200,146.5
AK7W1DAKRM,MT5,2025-07-19,23274.47,23269.58,-4.89,0,90.14
AK7W1DAKRM,MT5,2025-07-20,23397.03,23402.53,-94.5,100,233.09
AK7W1DAKRM,MT5,2025-07-21,23506.8,23530.39,23.59,0,279.23
AK7W1DAKRM,MT5,2025-07-22,23374.09,23428.16,4.07,50,92.32
AK7W1DAKRM,MT5,2025-07-23,23166.86,23294.86,128.0,0,267.75
AK7W1DAKRM,MT5,2025-07-24,22856.14,22896.19,-9.95,50,201.51
AK7W1DAKRM,MT5,2025-07-25,22933.0,22963.1,-19.9,50,259.74
AK7W1DAKRM,MT5,2025-07-26,23277.43,23397.65,-79.78,200,164.97
AK7W1DAKRM,MT5,2025-07-27,23096.98,23194.97,-102.01,200,107.12
AK7W1DAKRM,MT5,2025-07-28,23050.86,23260.51,9.65,200,246.84
AK7W1DAKRM,MT5,2025-07-29,22938.67,22998.0,59.33,0,273.82
AK7W1DAKRM,MT5,2025-07-30,23328.67,23389.48,60.81,0,142.37
AK7W1DAKRM,MT5,2025-07-31,23350.73,23332.8,-17.93,0,
AK7W1DAKRM,MT5,2025-08-01,23391.19,23492.39,51.2,50,187.24
AK7W1DAKRM,MT5,2025-08-02,23747.59,23813.65,66.06,0,140.44
AK7W1DAKRM,MT5,2025-08-03,23476.4,23521.78,45.38,0,177.21
