trade_id,platform,account_id,client_external_id,symbol,side,volume,open_time,close_time,open_price,close_price,commission,realized_pnl,book_flag,counterparty,quote_currency,status
T5GH2IJ4TT4,cTrader,A9DOM5IGQP,EXT00004,BTCUSD,BUY,1.0,2025-07-31T13:40:44Z,2025-08-08T07:11:32Z,2443.42991,2440.10529,-1.5,246.74,B,LP_MAIN,USD,OPEN
TKTK61B7PXJ,MT5,AP36P6QF5Q,EXT00012,XCUUSD.m,BUY,10.0,2025-08-11T00:20:54Z,2025-08-14T07:57:29Z,2230.16624,2227.69679,2.0,-2004.61,A,LP_MAIN,EUR,CLOSED
TC8VDRQNTJV,cTrader,AJT7YE511M,EXT00002,LTCUSD,S,1.0,2025-07-17T21:26:16Z,2025-07-24T13:00:41Z,1692.71789,1693.77829,-10.0,100.05,A,B2Prime,GBP,CLOSED
T2CGXU5WAHZ,cTrader,AL1C32OC6U,EXT00001,US30,buy,10.0,2025-08-11T14:37:31Z,2025-08-14T07:52:56Z,1421.6796,1426.09613,2.0,-640.34,B,B2Prime,GBP,CANCELLED
T85S9ASJ21G,cTrader,A5GJLQM5K8,EXT00015,EURUSD,SELL,5.0,2025-07-23T14:07:15Z,2025-08-10T12:02:23Z,312.87018,313.44569,-0.5,-63.07,B,B2Prime,EUR,CLOSED
TCHYGTMOV6K,cTrader,AJT7YE511M,EXT00002,JPN225,BUY,5.0,2025-08-10T22:44:56Z,2025-08-12T09:28:50Z,2296.90191,2300.46566,0.0,-617.14,B,B2Prime,GBP,CLOSED
T4EPXR9OGJE,MT5,AKTAKPUXQP,EXT00010,USDJPY,SELL,200.0,2025-07-27T10:55:58Z,2025-08-11T10:05:10Z,1499.53641,1499.99403,-10.0,605.74,A,LP_MAIN,GBP,CLOSED
TXEYEB900YE,MT5,AIUC039TEX,EXT00003,EURUSD,BUY,100.0,2025-07-24T07:35:01Z,2025-08-13T02:06:58Z,634.31648,633.92581,-0.5,3804.91,A,B2Prime,USD,CLOSED
T8UXZ3ADHF0,cTrader,APECQNVQHW,EXT00033,AUDUSD,BUY,0.1,2025-07-25T22:56:15Z,2025-08-01T16:07:20Z,153.50825,153.29742,-10.0,-1.11,A,LP_TEST,EUR,CLOSED
TN9NSJX4FOG,cTrader,A7KYHQIN9N,EXT00032,XAGUSD,BUY,5.0,2025-07-21T08:22:51Z,2025-08-11T10:34:39Z,2314.20237,2311.75013,-5.0,-116.87,A,LP_TEST,USD,CLOSED
TRJBAQC6CQK,MT5,AP36P6QF5Q,EXT00012,XCUUSD.m,sell,20.0,2025-07-27T03:38:12Z,2025-08-08T01:06:54Z,480.93237,479.25778,-1.5,2496.75,B,LP_TEST,EUR,CLOSED
T5FKPA2TVMX,MT5,ALL8OS9XTO,EXT00024,NAS100.m,buy,1.0,2025-08-04T10:26:31Z,2025-08-05T18:41:11Z,1430.10876,1431.93524,-1.5,-118.08,B,LP_TEST,EUR,CLOSED
TYJROFH6AIR,MT5,ADKWNNHJ7X,EXT00001,GER40.m,sell,2.0,2025-08-06T04:18:49Z,2025-08-08T14:55:13Z,1524.01495,1522.53457,-0.5,75.9,B,LP_MAIN,USD,CLOSED
TS7DZSYJX20,cTrader,AK5RBW2ZLA,EXT00024,WTI,SELL,5.0,2025-07-25T23:47:47Z,2025-08-08T09:17:43Z,1526.35756,1525.01929,-10.0,528.32,A,B2Prime,GBP,CLOSED
TU5IK31YUW2,MT5,AWD8IL3FB9,EXT00010,LTCUSD.m,BUY,1.0,2025-07-16T08:26:30Z,2025-07-19T09:53:15Z,1247.34959,1248.45261,-3.0,-85.39,B,LP_TEST,EUR,CLOSED
TW9A8LYTUAG,cTrader,AJT7YE511M,EXT00002,WTI,BUY,1.0,2025-08-10T02:11:30Z,2025-08-11T04:55:07Z,813.26877,815.69517,-5.0,206.1,,LP_MAIN,GBP,CANCELLED
TZPZJHO4VUD,cTrader,AXEBB9EITN,EXT00032,WTI,sell,0.05,2025-07-20T15:09:48Z,2025-08-04T12:09:22Z,2128.13373,2129.8699,-0.5,-5.33,B,B2Prime,GBP,OPEN
T6L4M1TRPUY,MT5,A7HZIOYKL1,EXT00006,USDJPY,sell,1.0,2025-08-07T06:32:29Z,2025-08-09T15:47:31Z,16.1007,16.08455,-0.5,-1.57,A,B2Prime,GBP,CLOSED
TI5HO9CY9PE,MT5,A8YG0JV1V9,EXT00019,NAS100.m,BUY,5.0,2025-07-20T09:01:08Z,2025-07-27T00:42:49Z,926.15596,925.95936,-10.0,37.64,B,B2Prime,EUR,CLOSED
TNBAVEKVQHM,cTrader,APBN78BMYY,EXT00008,BTCUSD,buy,10.0,2025-07-25T18:44:27Z,2025-07-31T02:05:32Z,1977.65059,1979.40562,-0.5,-1140.04,A,,USD,CLOSED
TE22TW1BYTX,cTrader,AQ3VLI7KQ1,EXT00017,EURUSD,SELL,0.5,2025-07-26T20:34:39Z,2025-08-10T17:02:42Z,2338.86769,2335.78492,-5.0,65.87,B,B2Prime,EUR,CLOSED
T3HOLDU7JPM,MT5,A0H2CWTG1M,EXT00039,XAUUSD.m,BUY,0.01,2025-07-15T16:11:49Z,2025-08-08T10:38:48Z,257.52977,256.76845,-5.0,-0.07,A,B2Prime,GBP,CLOSED
TUF09UYG3IB,MT5,AC8UYO57P6,EXT00034,AUDUSD,BUY,0.5,2025-08-01T16:36:33Z,2025-08-12T16:12:31Z,304.38735,304.07613,-0.5,-4.4,A,LP_TEST,EUR,CANCELLED
T3HKCQWB00N,MT5,AN92XF8E8L,EXT00027,EURUSD,SELL,0.5,2025-07-24T01:47:50Z,2025-07-28T19:58:29Z,730.30197,727.83561,0.0,104.38,A,B2Prime,USD,CLOSED
TFC6RANTY6D,MT5,AKTAKPUXQP,EXT00010,US30.m,sell,100.0,2025-07-29T21:50:34Z,2025-08-09T09:28:51Z,848.35178,849.68291,-10.0,3024.43,B,B2Prime,EUR,CLOSED
TCOPZFZZ5T6,MT5,AU9K9XJUY0,EXT00029,US30.m,BUY,0.01,2025-07-23T00:19:54Z,2025-07-28T03:47:19Z,2041.7064,2039.94755,-0.5,-1.4,B,LP_TEST,EUR,CLOSED
T95F9TU8PV2,MT5,AN92XF8E8L,EXT00027,EURUSD,SELL,0.01,2025-08-13T02:09:06Z,2025-08-13T23:33:24Z,2269.74736,2272.3443,-1.5,-0.16,B,B2Prime,USD,CLOSED
TJH01AONT75,MT5,AKTAKPUXQP,EXT00010,US30.m,B,0.1,2025-07-28T22:03:14Z,2025-08-05T14:03:48Z,301.90686,301.85,0.0,0.41,B,B2Prime,EUR,CLOSED
T6IZ8ER6U0E,MT5,ADKWNNHJ7X,EXT00001,AUDUSD,SELL,500.0,2025-07-20T23:10:50Z,2025-07-27T02:58:19Z,787.36488,786.85671,2.0,-2251.55,A,B2Prime,EUR,CLOSED
TTIE6SV5ITM,cTrader,A5GJLQM5K8,EXT00015,WTI,SELL,100.0,2025-08-09T12:15:06Z,2025-08-10T14:31:09Z,2100.74222,2103.66528,-10.0,-9774.8,A,B2Prime,GBP,CLOSED
TJLEGP4H2HW,cTrader,AD4V30T9NT,EXT00000,ETHUSD,S,10.0,2025-08-10T11:06:05Z,2025-08-11T00:48:25Z,2463.95801,2460.17302,-1.5,-1623.46,B,B2Prime,USD,CLOSED
TWCZT0LFJ4B,cTrader,AKVPUC8D1W,EXT00021,XCUUSD,SELL,10.0,2025-08-09T12:15:09Z,2025-08-10T09:51:50Z,2350.77996,2343.50442,-10.0,1132.09,A,LP_TEST,USD,CLOSED
T1Y50DF0WCY,cTrader,AJFC2V37PQ,EXT00022,WTI,buy,1.0,2025-07-15T22:13:26Z,2025-07-17T06:08:21Z,2408.79778,2404.6279,0.0,322.6,B,B2Prime,GBP,CLOSED
TP6XCW8AFMN,MT5,AJD84U89YJ,EXT00023,JPN225.m,SELL,0.5,2025-08-07T16:56:24Z,2025-08-08T21:38:37Z,682.69339,681.51929,-10.0,-26.87,,B2Prime,USD,CLOSED
T1JD3VURR6C,cTrader,AWWYZX4W6X,EXT00030,FR40,SELL,0.1,2025-07-20T22:57:33Z,2025-08-04T00:45:21Z,621.39703,620.35082,-10.0,2.46,A,LP_TEST,GBP,CLOSED
T1S2LQSQBBX,MT5,ATQYYV37DI,EXT00031,USDJPY,buy,0.5,2025-07-23T21:31:31Z,2025-08-12T21:49:52Z,2309.316,2303.47478,-10.0,193.02,B,B2Prime,GBP,CLOSED
TMMNSTOUIFJ,cTrader,A6CCVCJWTL,EXT00033,FR40,BUY,200.0,2025-07-27T06:57:02Z,2025-08-05T11:10:26Z,262.20615,263.12184,0.0,-11519.57,A,B2Prime,GBP,CLOSED
TNBLGU0TBQO,cTrader,AA5UOFWB0H,EXT00036,USDJPY,SELL,100.0,2025-07-26T10:14:58Z,2025-08-03T05:42:06Z,981.15666,982.14943,0.0,-7516.79,A,B2Prime,EUR,CLOSED
TVWQM91284S,cTrader,A2DHYLURTP,EXT00018,AUDUSD,SELL,5.0,2025-07-27T00:51:56Z,2025-08-05T23:53:53Z,1874.56078,1874.36488,-5.0,-63.4,A,LP_TEST,EUR,CLOSED
TC275JT660J,MT5,ARLRMJKV5U,EXT00017,UKOIL.m,buy,0.05,2025-07-21T11:19:11Z,2025-07-23T00:59:07Z,612.15432,610.24332,2.0,-3.93,B,B2Prime,GBP,CLOSED
TG8R7SN1TCJ,MT5,AL9XPSEIMV,EXT00003,UKOIL.m,BUY,200.0,2025-07-27T22:09:13Z,2025-08-12T13:15:52Z,2169.0825,2171.9515,-0.5,28513.31,B,B2Prime,GBP,CLOSED
TCZWKGUY0OF,MT5,AU9K9XJUY0,EXT00029,AUDUSD,BUY,0.01,2025-07-22T21:13:01Z,2025-08-08T05:21:03Z,956.26061,958.60098,-5.0,1.53,B,LP_TEST,EUR,CANCELLED
T1E04PD8JQB,MT5,A12VJ99T2D,EXT00033,GER40.m,buy,500.0,2025-07-27T03:34:33Z,2025-08-06T08:12:36Z,1750.90884,1746.71043,2.0,32806.14,B,B2Prime,USD,CLOSED
T8WF8NK5G2Z,MT5,AL9XPSEIMV,EXT00003,GBPUSD,SELL,1.0,2025-08-03T07:23:18Z,2025-08-06T20:24:49Z,616.3179,617.89002,-3.0,134.8,A,B2Prime,USD,CLOSED
TTGG50YQL25,cTrader,ADP0LVSNUJ,EXT00009,XCUUSD,SELL,5.0,2025-08-02T06:45:45Z,2025-08-06T09:51:28Z,954.02857,952.16635,-3.0,220.97,B,LP_TEST,USD,CLOSED
T8T6AIDIZS3,cTrader,A2IAGL58KX,EXT00009,GBPUSD,SELL,200.0,2025-08-09T06:27:22Z,2025-08-12T18:22:59Z,574.12223,576.18131,2.0,-32695.23,A,B2Prime,EUR,CLOSED
T0EVZYMKX9K,MT5,AIYKID91ZD,EXT00028,US30.m,SELL,0.05,2025-07-28T17:41:38Z,2025-08-05T18:55:11Z,1835.94856,1837.23803,-5.0,4.45,A,LP_TEST,EUR,CLOSED
TH1M3JLZOHF,cTrader,AC89K8YQK9,EXT00029,US30,SELL,0.1,2025-07-25T07:12:49Z,2025-07-30T13:12:13Z,1036.93174,1040.89675,2.0,35.36,A,,GBP,CLOSED
TDVSZ2TVHVW,MT5,AIUC039TEX,EXT00003,US30.m,B,10.0,2025-07-20T07:50:03Z,2025-07-24T16:50:32Z,1422.69315,1422.71975,-3.0,-13.16,B,B2Prime,EUR,CLOSED
THOLI54087W,cTrader,AWWYZX4W6X,EXT00030,XCUUSD,SELL,0.5,2025-07-24T23:27:58Z,2025-08-05T22:29:55Z,1546.14832,1542.27218,0.0,-130.24,A,B2Prime,USD,CLOSED
T1LOQSOT56A,cTrader,AXEBB9EITN,EXT00032,XAUUSD,BUY,10.0,2025-08-08T21:01:35Z,2025-08-11T21:26:31Z,899.99243,901.94804,2.0,-909.04,B,LP_MAIN,USD,CANCELLED
T39BD2EEV7I,MT5,ADKWNNHJ7X,EXT00001,LTCUSD.m,SELL,5.0,2025-07-24T08:07:56Z,2025-07-29T09:47:39Z,1815.83804,1815.97513,-1.5,-6.03,B,B2Prime,EUR,CLOSED
TRZJK9E0OAW,MT5,APJA1WJ0TP,EXT00007,NAS100.m,SELL,5.0,2025-08-02T16:22:01Z,2025-08-06T17:41:30Z,545.93837,545.32457,0.0,-125.76,B,LP_TEST,EUR,CLOSED
TN2ECLCES1K,MT5,ANFHOLQC3O,EXT00013,FR40.m,BUY,500.0,2025-07-25T17:46:18Z,2025-08-04T06:04:21Z,359.0645,360.11337,0.0,-49953.46,A,B2Prime,GBP,CLOSED
TIOR4V1OG07,cTrader,AL1C32OC6U,EXT00001,XAGUSD,sell,0.5,2025-08-10T13:02:19Z,2025-08-12T07:40:58Z,1623.06596,1626.83767,-3.0,-153.24,A,B2Prime,USD,CLOSED
TSCQMPD7Z4K,MT5,AIUC039TEX,EXT00003,ETHUSD.m,SELL,100.0,2025-08-13T19:29:39Z,2025-08-14T06:32:09Z,504.43593,504.76849,-5.0,2353.71,B,B2Prime,GBP,CLOSED
TO03W2MROP2,MT5,AC8UYO57P6,EXT00034,ETHUSD.m,BUY,0.5,2025-08-09T14:15:44Z,2025-08-12T20:25:17Z,1082.53299,1084.09252,-1.5,69.56,A,B2Prime,GBP,CLOSED
TYEE2ABG9SH,cTrader,AD4V30T9NT,EXT00000,ETHUSD,BUY,200.0,2025-07-17T14:48:09Z,2025-08-11T19:57:35Z,1910.45287,1909.4453,-1.5,-7801.43,B,B2Prime,USD,CLOSED
T5D5AFQL0DG,MT5,AMUEKIPU1W,EXT00035,WTI.m,SELL,0.05,2025-08-03T07:51:40Z,2025-08-08T03:49:15Z,967.35758,967.55934,2.0,0.81,A,LP_MAIN,GBP,CLOSED
T6M3SGUR4PU,cTrader,AWWYZX4W6X,EXT00030,BTCUSD,BUY,20.0,2025-07-25T23:28:59Z,2025-08-01T03:32:52Z,1812.42026,1817.65653,0.0,-2144.17,A,LP_MAIN,USD,OPEN
THSJ0BI6ATQ,cTrader,AU2GC5WI6F,EXT00029,BTCUSD,buy,5.0,2025-07-22T06:55:38Z,2025-08-06T08:52:24Z,2265.23956,2268.09108,-10.0,777.8,B,LP_TEST,USD,CLOSED
TKRYT6EBIN0,MT5,A65KXVF1T2,EXT00002,UKOIL.m,SELL,50.0,2025-07-24T18:53:53Z,2025-08-02T02:33:56Z,2102.45345,2096.93294,2.0,-23820.64,A,B2Prime,GBP,CLOSED
TYQYVBNUZ2K,MT5,AT0PVN9ER1,EXT00002,XAUUSD.m,BUY,0.01,2025-07-17T23:00:25Z,2025-07-22T22:28:55Z,2426.81442,2429.52904,-3.0,-1.28,B,LP_TEST,GBP,CLOSED
TZQJ3OVU7PW,MT5,A7HZIOYKL1,EXT00006,WTI.m,SELL,200.0,2025-07-24T04:34:40Z,2025-07-24T13:50:58Z,1728.62374,1734.4101,-5.0,66006.96,B,LP_TEST,GBP,CLOSED
T2KTVV0Y9Q6,MT5,ADKWNNHJ7X,EXT00001,USDJPY,S,0.5,2025-08-02T14:42:32Z,2025-08-13T04:04:32Z,1314.12854,1313.53689,-5.0,19.05,B,LP_MAIN,GBP,OPEN
TTNN8ILDASL,MT5,ALL8OS9XTO,EXT00024,ETHUSD.m,S,5.0,2025-07-29T17:07:44Z,2025-08-02T05:47:10Z,653.78617,656.59953,0.0,1165.48,A,,GBP,CLOSED
T6D43I21PU8,MT5,ADKWNNHJ7X,EXT00001,US500.m,S,100.0,2025-07-24T19:20:34Z,2025-07-29T01:26:34Z,159.55814,159.8406,-0.5,2365.49,A,LP_TEST,USD,CLOSED
TWAUFXQP6XG,MT5,AJD84U89YJ,EXT00023,NAS100.m,sell,0.1,2025-07-18T00:36:20Z,2025-08-06T19:49:57Z,2119.41827,2127.46739,-10.0,-4.03,A,B2Prime,EUR,CLOSED
TU9IVLX6X6S,cTrader,A9BH811KER,EXT00038,LTCUSD,sell,5.0,2025-07-25T20:20:26Z,2025-08-02T08:43:18Z,792.13919,789.86078,-0.5,-564.55,A,LP_MAIN,GBP,CLOSED
TA3KAMOX96U,MT5,AJD84U89YJ,EXT00023,US500.m,SELL,5.0,2025-08-11T14:34:55Z,2025-08-13T21:47:21Z,2185.36221,2182.25327,2.0,910.29,B,B2Prime,USD,CLOSED
TB22O1TFXDT,cTrader,ASKRT05UIR,EXT00004,USDJPY,BUY,20.0,2025-08-05T10:36:37Z,2025-08-09T14:06:57Z,197.84502,197.83187,-1.5,19.06,B,LP_MAIN,EUR,CLOSED
TMW7HU3D351,cTrader,A9DOM5IGQP,EXT00004,XCUUSD,sell,5.0,2025-08-12T04:17:00Z,2025-08-13T07:54:48Z,317.86032,318.66053,-10.0,-68.1,B,LP_MAIN,USD,CLOSED
TU91JGJTI2L,MT5,ACAQVKIZZQ,EXT00021,BTCUSD.m,BUY,500.0,2025-08-10T00:32:37Z,2025-08-11T22:18:43Z,110.95358,111.08474,-1.5,-5813.16,A,B2Prime,USD,CLOSED
TWBB8RIA4PO,cTrader,A8F840982N,EXT00031,BTCUSD,SELL,50.0,2025-08-09T01:51:19Z,2025-08-10T17:32:13Z,1662.79865,1660.85819,0.0,-6280.53,B,LP_MAIN,USD,CLOSED
T9E9NHCGW33,cTrader,A2DHYLURTP,EXT00018,FR40,BUY,50.0,2025-08-03T06:20:33Z,2025-08-04T00:39:39Z,2007.31992,2002.56812,-1.5,-16646.23,B,LP_MAIN,GBP,OPEN
T8NCXCWC0BO,MT5,AL9XPSEIMV,EXT00003,BTCUSD.m,BUY,1.0,2025-07-16T14:29:01Z,2025-07-18T22:23:35Z,2065.94026,2066.43221,2.0,-29.83,B,B2Prime,USD,CLOSED
TWHUPOF0HKA,MT5,ALL8OS9XTO,EXT00024,GBPUSD,SELL,0.5,2025-07-23T23:13:53Z,2025-08-13T21:59:22Z,409.55485,409.10105,-0.5,19.63,A,B2Prime,USD,CLOSED
TPKFZQFO5YV,cTrader,A9DOM5IGQP,EXT00004,US30,buy,20.0,2025-08-08T09:49:15Z,2025-08-11T02:04:42Z,89.3417,89.22697,-0.5,-151.35,B,B2Prime,GBP,CLOSED
TTD503779U7,cTrader,AJFC2V37PQ,EXT00022,US30,SELL,200.0,2025-08-01T02:13:17Z,2025-08-01T13:38:32Z,203.09929,203.58392,-1.5,4617.93,B,LP_MAIN,GBP,CLOSED
TA7YJ8HQDE7,MT5,A9UZFK8UT0,EXT00005,NAS100.m,SELL,2.0,2025-07-18T14:36:42Z,2025-07-31T09:44:53Z,2024.14072,2026.88822,-1.5,387.09,A,B2Prime,EUR,CLOSED
TH6OQ7QH96Y,MT5,AMUEKIPU1W,EXT00035,AUDUSD,SELL,1.0,2025-08-01T17:45:01Z,2025-08-05T21:35:35Z,994.91831,996.017,2.0,41.62,A,,EUR,CLOSED
TAE1ISYERUM,MT5,A7HZIOYKL1,EXT00006,XAGUSD.m,buy,0.5,2025-07-19T04:21:37Z,2025-07-27T02:47:54Z,583.5059,583.12244,-3.0,12.76,B,LP_TEST,EUR,CLOSED
THCYKJB85LF,MT5,AIYKID91ZD,EXT00028,BTCUSD.m,SELL,5.0,2025-07-21T06:04:26Z,2025-07-25T21:03:56Z,1.60197,1.60706,-3.0,1.44,A,LP_MAIN,USD,CLOSED
TS9DJ9IHJDQ,MT5,AP5O3O0LLJ,EXT00034,US500.m,buy,200.0,2025-08-03T13:41:06Z,2025-08-07T03:24:24Z,595.05735,595.13192,-0.5,-614.5,A,LP_MAIN,USD,CLOSED
T60RS6C4X56,MT5,AU9K9XJUY0,EXT00029,GBPUSD,BUY,1.0,2025-07-20T14:56:58Z,2025-07-27T12:12:38Z,1906.02616,1907.73765,-3.0,-101.94,B,LP_TEST,USD,CLOSED
T3DGS9GT0R0,cTrader,A8F840982N,EXT00031,USDJPY,S,0.1,2025-08-12T23:01:04Z,2025-08-13T18:37:30Z,2196.59747,2197.21652,-3.0,5.24,A,LP_TEST,EUR,CLOSED
TIP35T54GYL,MT5,APJA1WJ0TP,EXT00007,US30.m,buy,10.0,2025-08-13T19:24:28Z,2025-08-14T03:27:48Z,2144.94095,2143.13654,-3.0,-694.1,A,LP_MAIN,EUR,CLOSED
TI18A2VZPY9,MT5,A8BBI4WIRE,EXT00015,GBPUSD,BUY,5.0,2025-07-16T18:45:41Z,2025-08-02T05:11:32Z,2277.58156,2277.95601,-5.0,-169.11,B,LP_TEST,USD,CLOSED
TZO7IO2F2NA,cTrader,A6CCVCJWTL,EXT00033,XAUUSD,BUY,2.0,2025-08-06T09:14:34Z,2025-08-12T04:38:50Z,1518.53826,1512.64022,-10.0,460.18,,B2Prime,USD,CLOSED
TD4GWLF9YXA,MT5,A65KXVF1T2,EXT00002,US500.m,SELL,200.0,2025-08-10T14:39:35Z,2025-08-11T11:39:38Z,734.55231,736.1049,-10.0,12282.75,A,B2Prime,USD,CLOSED
T97YOFCX7CU,MT5,AWD8IL3FB9,EXT00010,LTCUSD.m,BUY,500.0,2025-07-31T15:09:13Z,2025-08-13T17:16:14Z,2417.82877,2419.3461,0.0,16788.64,B,LP_TEST,EUR,CLOSED
TOQVBV1JPVK,MT5,AP36P6QF5Q,EXT00012,XAUUSD.m,BUY,50.0,2025-07-31T06:13:51Z,2025-08-14T01:07:14Z,90.28703,90.12831,-0.5,-701.37,A,LP_MAIN,GBP,CLOSED
T8E7428YI4P,MT5,A8BBI4WIRE,EXT00015,ETHUSD.m,SELL,2.0,2025-08-10T21:46:23Z,2025-08-11T00:12:38Z,725.35474,723.41621,-0.5,-197.63,A,B2Prime,GBP,CLOSED
TSKE5M0SWXK,MT5,APJA1WJ0TP,EXT00007,GER40.m,buy,10.0,2025-08-13T09:46:16Z,2025-08-13T18:59:05Z,1894.11944,1895.63409,0.0,-213.0,A,LP_MAIN,USD,CLOSED
TTQ36ZPMG6O,MT5,AT0PVN9ER1,EXT00002,XAGUSD.m,BUY,50.0,2025-08-06T07:15:01Z,2025-08-13T21:41:18Z,1953.73341,1947.05622,0.0,-18936.09,B,LP_MAIN,EUR,CLOSED
TH1XAWJ28CW,cTrader,A7D5J60FKH,EXT00007,EURUSD,buy,50.0,2025-08-03T07:45:07Z,2025-08-09T02:56:48Z,185.27007,185.81502,-0.5,-2327.56,A,LP_MAIN,EUR,CLOSED
TVRT4UPR44E,MT5,AIYKID91ZD,EXT00028,AUDUSD,SELL,0.5,2025-08-06T18:22:04Z,2025-08-12T18:36:02Z,580.30831,581.15851,-3.0,-32.19,B,,EUR,CLOSED
TH9BXLSOGWI,MT5,ACAQVKIZZQ,EXT00021,UKOIL.m,buy,0.1,2025-08-09T10:06:39Z,2025-08-12T22:11:50Z,1011.79476,1009.49766,-10.0,-17.68,A,B2Prime,GBP,CLOSED
T5X51O0LQBY,MT5,AMUEKIPU1W,EXT00035,WTI.m,B,1.0,2025-07-17T21:13:35Z,2025-07-30T23:05:55Z,1455.11399,1454.20938,2.0,-24.52,B,LP_TEST,GBP,CLOSED
T6G04JGSQOF,MT5,ACAQVKIZZQ,EXT00021,XAGUSD.m,SELL,20.0,2025-07-23T12:25:54Z,2025-07-30T07:23:31Z,1481.73008,1485.38585,-1.5,4667.24,B,LP_MAIN,EUR,CANCELLED
TGI8Y0423H7,cTrader,A8F840982N,EXT00031,ETHUSD,SELL,0.5,2025-08-14T01:06:32Z,2025-08-14T03:52:11Z,276.8093,276.79457,-1.5,0.26,A,LP_TEST,USD,OPEN
T7MFCYLTM9R,MT5,AK7W1DAKRM,EXT00019,UKOIL.m,BUY,100.0,2025-08-10T21:08:21Z,2025-08-14T08:36:45Z,764.4164,765.63515,-1.5,-9458.3,A,B2Prime,GBP,CLOSED
TGUOV5IT2NI,MT5,A0H2CWTG1M,EXT00039,USDJPY,SELL,100.0,2025-08-01T00:49:25Z,2025-08-10T11:33:37Z,2259.45113,2256.77618,-10.0,18301.14,A,B2Prime,GBP,CLOSED
TUON8RJN4LV,cTrader,AMPNSM43D8,EXT00016,XAGUSD,SELL,0.1,2025-08-08T20:33:15Z,2025-08-09T12:06:19Z,1077.34638,1078.02939,-3.0,0.98,A,B2Prime,USD,CLOSED
T3IGWEYSU7E,MT5,A0H2CWTG1M,EXT00039,XCUUSD.m,B,10.0,2025-08-08T01:04:56Z,2025-08-11T12:50:56Z,544.81135,544.34736,0.0,282.03,A,LP_MAIN,EUR,CLOSED
TFH3MI2DNOD,MT5,AP36P6QF5Q,EXT00012,LTCUSD.m,BUY,50.0,2025-08-07T17:26:59Z,2025-08-13T14:34:50Z,1753.72891,1750.51122,-0.5,-14083.66,A,LP_MAIN,EUR,CLOSED
TD3HHGWHP08,cTrader,AJT7YE511M,EXT00002,GER40,SELL,20.0,2025-07-29T14:55:05Z,2025-08-09T15:17:14Z,1461.52284,1459.26701,-10.0,3782.74,,LP_TEST,EUR,CLOSED
T2QLAW8F52K,cTrader,AJFC2V37PQ,EXT00022,JPN225,SELL,5.0,2025-07-20T02:14:40Z,2025-07-31T15:47:28Z,1818.54613,1820.41995,-0.5,483.05,B,B2Prime,GBP,CLOSED
T1GNT9ZSUV4,cTrader,A2IAGL58KX,EXT00009,US30,SELL,1.0,2025-07-19T14:18:47Z,2025-07-21T07:23:53Z,2325.41006,2327.29632,-0.5,-127.8,A,LP_MAIN,GBP,CLOSED
TJE4S4MFEL3,MT5,ALL8OS9XTO,EXT00024,XAGUSD.m,sell,5.0,2025-08-07T13:43:03Z,2025-08-07T15:45:36Z,84.67865,84.49255,2.0,41.58,B,LP_TEST,EUR,CLOSED
TCL1S2QPKGR,MT5,ALL8OS9XTO,EXT00024,BTCUSD.m,buy,100.0,2025-08-05T03:37:26Z,2025-08-10T04:54:00Z,306.25087,307.16558,-10.0,3598.53,A,B2Prime,USD,CLOSED
TM0YTMV82LZ,cTrader,A7D5J60FKH,EXT00007,AUDUSD,BUY,0.05,2025-07-31T18:27:43Z,2025-08-13T03:45:47Z,314.02723,313.68005,-1.5,-1.53,B,LP_TEST,EUR,CLOSED
TGE8683PLE4,cTrader,AR7TCS4CC5,EXT00006,NAS100,SELL,0.05,2025-08-14T03:44:33Z,2025-08-14T06:26:51Z,1321.66503,1320.64799,2.0,-3.36,B,B2Prime,USD,CLOSED
TFLXV5CIX39,cTrader,AJT7YE511M,EXT00002,USDJPY,S,0.01,2025-07-17T06:41:52Z,2025-07-19T08:44:02Z,2365.56851,2366.41548,-5.0,-0.08,B,,EUR,CLOSED
T5CAMBHWTGD,MT5,AJD84U89YJ,EXT00023,US500.m,BUY,5.0,2025-07-20T23:37:49Z,2025-08-05T19:30:22Z,2054.93373,2051.79088,-1.5,-737.35,B,B2Prime,USD,CLOSED
T4SNV9RR49H,cTrader,A2DHYLURTP,EXT00018,JPN225,SELL,50.0,2025-07-30T02:07:02Z,2025-08-05T23:51:14Z,1637.5579,1635.95871,2.0,-273.17,A,B2Prime,GBP,CLOSED
T2ZKO0E49Z7,MT5,ACAQVKIZZQ,EXT00021,FR40.m,B,1.0,2025-08-06T03:55:08Z,2025-08-13T21:38:08Z,1214.7994,1219.71094,-1.5,-473.46,B,,GBP,CANCELLED
T8CH3Z3DE4E,cTrader,A26RJRNY20,EXT00014,FR40,S,100.0,2025-07-29T08:14:03Z,2025-08-03T10:09:24Z,392.78659,393.45193,2.0,1595.4,B,B2Prime,GBP,CLOSED
T5XWWC05SOR,cTrader,AL1C32OC6U,EXT00001,EURUSD,sell,2.0,2025-08-13T19:30:25Z,2025-08-13T22:11:50Z,915.75177,915.87858,-10.0,7.93,B,LP_MAIN,EUR,CLOSED
TTMT1OZXGGM,MT5,AGOG72OY0I,EXT00009,US30.m,SELL,500.0,2025-07-25T06:25:05Z,2025-08-11T16:30:05Z,1061.41132,1062.51338,-10.0,1205.93,B,B2Prime,EUR,OPEN
